Invoice ID,Branch,CustomerID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Longitude,Latitude,day_of_week,month,week,hour
870-54-3162,A,C1627,Yangon,Normal,Female,Sports and travel,32.25,5,7.678571428571429,161.25,2019-11-29,13:26:00,Cash,153.57142857142858,4.761904762,7.678571428571429,9.0,96.1735,16.8409,Friday,November,48,13
189-08-9157,C,C1454,Naypyitaw,Normal,Female,Fashion accessories,31.73,11,16.62047619047619,349.03,2019-05-04,16:17:00,Credit card,285.57,4.761904762,63.46,6.195,96.0785,19.7633,Saturday,May,18,16
663-86-9076,C,C1456,Naypyitaw,Normal,Female,Food and beverages,68.54,10,32.63809523809524,685.4,2019-06-12,15:57:00,Ewallet,548.32,4.761904762,137.08,8.925,96.0785,19.7633,Wednesday,June,24,15
549-84-7482,B,C1252,Mandalay,Normal,Female,Sports and travel,90.28,13,55.887619047619054,1173.64,2019-03-31,11:15:00,Ewallet,812.52,4.761904762,361.12,8.64,96.0891,21.9588,Sunday,March,13,11
191-10-6171,B,C1247,Mandalay,Normal,Female,Fashion accessories,39.62,10,18.866666666666667,396.2,2019-04-04,13:18:00,Ewallet,277.34,4.761904762,118.86,9.0,96.0891,21.9588,Thursday,April,14,13
802-70-5316,A,C1742,Yangon,Normal,Female,Sports and travel,92.13,6,26.32285714285714,552.78,2019-08-13,20:34:00,Ewallet,526.4571428571429,4.761904762,26.32285714285714,8.3,96.1735,16.8409,Tuesday,August,33,20
695-51-0018,B,C1222,Mandalay,Normal,Female,Sports and travel,34.84,6,9.954285714285716,209.04,2019-01-11,18:36:00,Ewallet,139.36,4.761904762,69.68,8.88,96.0891,21.9588,Friday,January,2,18
590-83-4591,B,C1258,Mandalay,Normal,Male,Electronic accessories,87.45,8,33.31428571428572,699.6,2019-02-25,14:40:00,Ewallet,524.7,4.761904762,174.9,10.0,96.0891,21.9588,Monday,February,9,14
483-71-1164,C,C1340,Naypyitaw,Normal,Female,Health and beauty,81.3,7,27.1,569.1,2019-10-23,16:43:00,Ewallet,487.8,4.761904762,81.3,5.565,96.0785,19.7633,Wednesday,October,43,16
597-78-7908,C,C1300,Naypyitaw,Normal,Male,Fashion accessories,90.22,4,17.184761904761906,360.88,2019-06-26,19:39:00,Ewallet,270.66,4.761904762,90.22,6.51,96.0785,19.7633,Wednesday,June,26,19
700-81-1757,A,C1815,Yangon,Normal,Female,Electronic accessories,26.31,5,6.264285714285714,131.55,2019-01-22,20:59:00,Ewallet,125.2857142857143,4.761904762,6.264285714285714,8.8,96.1735,16.8409,Tuesday,January,4,20
354-39-5160,A,C1632,Yangon,Normal,Female,Home and lifestyle,34.42,6,9.834285714285716,206.52,2019-02-14,15:39:00,Ewallet,196.68571428571428,4.761904762,9.834285714285716,9.8,96.1735,16.8409,Thursday,February,7,15
241-72-9525,B,C1260,Mandalay,Normal,Male,Sports and travel,51.91,14,34.60666666666666,726.74,2019-01-11,12:21:00,Cash,519.1,4.761904762,207.64,9.84,96.0891,21.9588,Friday,January,2,12
575-30-8091,A,C1706,Yangon,Normal,Male,Sports and travel,72.5,8,29.0,580.0,2019-04-21,19:25:00,Ewallet,552.3809523809524,4.761904762,27.61904761904762,9.2,96.1735,16.8409,Sunday,April,16,19
731-81-9469,C,C1331,Naypyitaw,Normal,Female,Sports and travel,89.8,12,53.88,1077.6,2019-02-28,13:00:00,Credit card,898.0,4.761904762,179.6,5.67,96.0785,19.7633,Thursday,February,9,13
280-17-4359,C,C1492,Naypyitaw,Normal,Male,Health and beauty,90.5,12,54.3,1086.0,2019-08-27,13:48:00,Cash,905.0,4.761904762,181.0,8.505,96.0785,19.7633,Tuesday,August,35,13
338-65-2210,C,C1421,Naypyitaw,Normal,Female,Health and beauty,68.6,12,41.16,823.2,2019-11-23,19:57:00,Cash,686.0,4.761904762,137.2,9.555,96.0785,19.7633,Saturday,November,47,19
488-25-4221,C,C1414,Naypyitaw,Member,Female,Food and beverages,30.41,1,1.5205,30.41,2019-08-16,10:36:00,Credit card,28.961904761904762,4.761904762,1.448095238095238,8.82,96.0785,19.7633,Friday,August,33,10
239-10-7476,A,C1860,Yangon,Normal,Female,Home and lifestyle,77.95,6,23.385,467.7,2019-11-27,16:37:00,Ewallet,445.42857142857144,4.761904762,22.271428571428572,8.0,96.1735,16.8409,Wednesday,November,48,16
458-41-1477,C,C1364,Naypyitaw,Normal,Female,Health and beauty,46.26,7,16.191,323.82,2019-02-19,17:11:00,Credit card,277.56,4.761904762,46.26,9.975,96.0785,19.7633,Tuesday,February,8,17
685-64-1609,A,C1732,Yangon,Member,Female,Fashion accessories,30.14,14,21.098,421.96,2019-05-04,12:28:00,Ewallet,301.4,4.761904762,120.56,9.2,96.1735,16.8409,Saturday,May,18,12
568-90-5112,C,C1489,Naypyitaw,Normal,Male,Health and beauty,66.14,5,16.535,330.7,2019-04-12,12:46:00,Credit card,264.56,4.761904762,66.14,5.88,96.0785,19.7633,Friday,April,15,12
262-47-2794,B,C1299,Mandalay,Member,Male,Home and lifestyle,71.86,15,53.895,1077.9,2019-01-05,15:07:00,Credit card,574.88,4.761904762,503.02,7.44,96.0891,21.9588,Saturday,January,1,15
238-49-0436,A,C1736,Yangon,Normal,Male,Health and beauty,32.46,8,12.984,259.68,2019-01-12,13:48:00,Credit card,247.31428571428572,4.761904762,12.365714285714287,4.9,96.1735,16.8409,Saturday,January,2,13
608-96-3517,B,C1296,Mandalay,Member,Female,Health and beauty,91.54,8,34.87238095238096,732.32,2019-07-22,19:20:00,Credit card,366.16,4.761904762,366.16,5.76,96.0891,21.9588,Monday,July,30,19
584-86-7256,C,C1391,Naypyitaw,Member,Male,Health and beauty,34.56,11,18.102857142857143,380.16,2019-08-26,16:07:00,Credit card,241.92,4.761904762,138.24,7.665,96.0785,19.7633,Monday,August,35,16
746-94-0204,A,C1894,Yangon,Normal,Male,Health and beauty,83.24,9,35.67428571428571,749.16,2019-01-25,11:56:00,Credit card,713.4857142857143,4.761904762,35.67428571428571,7.4,96.1735,16.8409,Friday,January,4,11
214-17-6927,C,C1403,Naypyitaw,Normal,Female,Health and beauty,16.48,7,5.493333333333333,115.36,2019-10-10,18:23:00,Ewallet,98.88,4.761904762,16.48,10.0,96.0785,19.7633,Thursday,October,41,18
400-89-4171,C,C1334,Naypyitaw,Normal,Female,Health and beauty,80.97,10,38.55714285714286,809.7,2019-12-27,13:05:00,Cash,647.76,4.761904762,161.94,9.765,96.0785,19.7633,Friday,December,52,13
782-95-9291,A,C1647,Yangon,Member,Male,Health and beauty,92.29,7,30.76333333333333,646.03,2019-12-31,15:55:00,Credit card,461.45,4.761904762,184.58,9.0,96.1735,16.8409,Tuesday,December,1,15
279-74-2924,B,C1291,Mandalay,Member,Male,Health and beauty,72.17,1,3.436666666666667,72.17,2019-11-21,19:40:00,Cash,68.73333333333333,4.761904762,3.436666666666667,7.32,96.0891,21.9588,Thursday,November,47,19
307-85-2293,B,C1202,Mandalay,Normal,Male,Health and beauty,50.28,7,16.759999999999998,351.96,2019-11-09,13:58:00,Ewallet,251.4,4.761904762,100.56,10.0,96.0891,21.9588,Saturday,November,45,13
743-04-1105,B,C1230,Mandalay,Member,Male,Health and beauty,97.22,18,87.498,1749.96,2019-05-26,14:43:00,Ewallet,874.98,4.761904762,874.98,7.2,96.0891,21.9588,Sunday,May,21,14
423-57-2993,B,C1216,Mandalay,Normal,Male,Health and beauty,93.39,8,37.356,747.12,2019-08-27,19:18:00,Ewallet,560.34,4.761904762,186.78,10.0,96.0891,21.9588,Tuesday,August,35,19
894-41-5205,C,C1416,Naypyitaw,Normal,Female,Health and beauty,43.18,10,21.59,431.8,2019-04-23,19:39:00,Credit card,345.44,4.761904762,86.36,8.715,96.0785,19.7633,Tuesday,April,17,19
275-28-0149,A,C1722,Yangon,Normal,Male,Health and beauty,63.69,1,3.1845,63.69,2019-06-26,16:21:00,Cash,60.65714285714286,4.761904762,3.032857142857143,6.0,96.1735,16.8409,Wednesday,June,26,16
101-17-6199,A,C1665,Yangon,Normal,Male,Health and beauty,45.79,7,16.0265,320.53,2019-01-27,19:44:00,Credit card,305.26666666666665,4.761904762,15.263333333333332,7.0,96.1735,16.8409,Sunday,January,4,19
423-80-0988,C,C1427,Naypyitaw,Normal,Male,Health and beauty,76.4,2,7.64,152.8,2019-04-04,19:42:00,Ewallet,145.52380952380955,4.761904762,7.276190476190476,6.825,96.0785,19.7633,Thursday,April,14,19
548-46-9322,B,C1244,Mandalay,Normal,Male,Health and beauty,39.9,14,27.93,558.6,2019-06-18,15:24:00,Credit card,399.0,4.761904762,159.6,7.08,96.0891,21.9588,Tuesday,June,25,15
505-02-0892,B,C1237,Mandalay,Member,Male,Health and beauty,42.57,15,31.9275,638.55,2019-06-06,14:12:00,Ewallet,340.56,4.761904762,297.99,6.72,96.0891,21.9588,Thursday,June,23,14
234-65-2137,C,C1315,Naypyitaw,Normal,Male,Health and beauty,95.58,12,57.348,1146.96,2019-01-06,13:32:00,Cash,955.8,4.761904762,191.16,5.04,96.0785,19.7633,Sunday,January,1,13
687-47-8271,A,C1681,Yangon,Normal,Male,Health and beauty,98.98,10,49.49,989.8,2019-04-23,16:20:00,Credit card,942.6666666666666,4.761904762,47.13333333333333,8.7,96.1735,16.8409,Tuesday,April,17,16
796-32-9050,A,C1626,Yangon,Normal,Male,Health and beauty,51.28,6,15.384,307.68,2019-07-10,16:31:00,Cash,293.0285714285714,4.761904762,14.651428571428573,6.5,96.1735,16.8409,Wednesday,July,28,16
105-31-1824,A,C1626,Yangon,Member,Male,Health and beauty,69.52,10,34.76,695.2,2019-12-08,15:10:00,Credit card,486.64,4.761904762,208.56,8.5,96.1735,16.8409,Sunday,December,49,15
249-42-3782,A,C1673,Yangon,Normal,Male,Health and beauty,70.01,5,17.5025,350.05,2019-11-16,11:36:00,Ewallet,333.3809523809524,4.761904762,16.669047619047618,5.5,96.1735,16.8409,Saturday,November,46,11
316-55-4634,B,C1276,Mandalay,Member,Male,Health and beauty,80.05,10,40.025,800.5,2019-02-24,12:45:00,Credit card,400.25,4.761904762,400.25,10.0,96.0891,21.9588,Sunday,February,8,12
733-33-4967,C,C1449,Naypyitaw,Normal,Male,Health and beauty,20.85,10,10.425,208.5,2019-01-25,19:17:00,Cash,166.8,4.761904762,41.7,6.615,96.0785,19.7633,Friday,January,4,19
608-27-6295,B,C1217,Mandalay,Normal,Male,Health and beauty,52.89,8,21.156,423.12,2019-01-27,17:34:00,Credit card,317.34,4.761904762,105.78,10.0,96.0891,21.9588,Sunday,January,4,17
414-12-7047,B,C1283,Mandalay,Normal,Male,Health and beauty,19.79,11,10.8845,217.69,2019-06-20,12:04:00,Ewallet,158.32,4.761904762,59.37,10.0,96.0891,21.9588,Thursday,June,25,12
827-26-2100,A,C1761,Yangon,Normal,Male,Health and beauty,33.84,9,14.502857142857142,304.56,2019-03-06,16:21:00,Ewallet,290.0571428571429,4.761904762,14.502857142857142,8.8,96.1735,16.8409,Wednesday,March,10,16
175-54-2529,A,C1878,Yangon,Normal,Male,Health and beauty,22.17,8,8.445714285714287,177.36,2019-06-09,17:01:00,Credit card,168.9142857142857,4.761904762,8.445714285714287,9.6,96.1735,16.8409,Sunday,June,23,17
139-52-2867,C,C1372,Naypyitaw,Normal,Female,Health and beauty,22.51,8,8.575238095238095,180.08,2019-10-04,10:50:00,Credit card,157.57,4.761904762,22.51,5.04,96.0785,19.7633,Friday,October,40,10
407-63-8975,A,C1631,Yangon,Normal,Male,Health and beauty,73.88,6,21.108571428571427,443.28,2019-05-24,19:16:00,Ewallet,422.1714285714286,4.761904762,21.108571428571427,4.4,96.1735,16.8409,Friday,May,21,19
342-65-4817,C,C1311,Naypyitaw,Normal,Male,Health and beauty,86.8,4,16.533333333333335,347.2,2019-10-18,16:47:00,Ewallet,260.4,4.761904762,86.8,7.455,96.0785,19.7633,Friday,October,42,16
130-98-8941,C,C1380,Naypyitaw,Normal,Female,Health and beauty,64.26,8,24.48,514.08,2019-02-02,10:00:00,Cash,449.82,4.761904762,64.26,7.455,96.0785,19.7633,Saturday,February,5,10
434-83-9547,C,C1405,Naypyitaw,Normal,Female,Health and beauty,38.47,10,18.31904761904762,384.7,2019-07-12,11:51:00,Cash,307.76,4.761904762,76.94,7.455,96.0785,19.7633,Friday,July,28,11
851-28-6367,A,C1712,Yangon,Normal,Female,Health and beauty,15.5,10,7.380952380952381,155.0,2019-07-13,10:55:00,Ewallet,147.61904761904762,4.761904762,7.380952380952381,7.455,96.1735,16.8409,Saturday,July,28,10
824-88-3614,C,C1361,Naypyitaw,Normal,Female,Health and beauty,34.31,10,16.33809523809524,343.1,2019-12-26,15:00:00,Ewallet,274.48,4.761904762,68.62,7.455,96.0785,19.7633,Thursday,December,52,15
586-25-0848,A,C1603,Yangon,Normal,Female,Health and beauty,12.34,7,4.113333333333333,86.38,2019-10-08,11:19:00,Credit card,82.26666666666667,4.761904762,4.113333333333333,7.455,96.1735,16.8409,Tuesday,October,41,11
895-66-0685,B,C1225,Mandalay,Normal,Male,Health and beauty,18.08,4,3.4438095238095237,72.32,2019-03-18,19:46:00,Ewallet,54.24,4.761904762,18.08,7.455,96.0891,21.9588,Monday,March,12,19
305-14-0245,B,C1216,Mandalay,Normal,Female,Health and beauty,94.49,11,49.49476190476191,1039.39,2019-11-22,19:00:00,Ewallet,755.92,4.761904762,283.47,7.455,96.0891,21.9588,Friday,November,47,19
732-04-5373,B,C1261,Mandalay,Member,Male,Health and beauty,46.47,8,17.70285714285714,371.76,2019-11-01,10:53:00,Cash,185.88,4.761904762,185.88,7.455,96.0891,21.9588,Friday,November,44,10
400-60-7251,A,C1838,Yangon,Normal,Male,Health and beauty,74.07,1,3.5271428571428567,74.07,2019-03-12,12:50:00,Ewallet,70.54285714285713,4.761904762,3.5271428571428567,7.455,96.1735,16.8409,Tuesday,March,11,12
593-65-1552,C,C1425,Naypyitaw,Normal,Female,Health and beauty,69.81,5,16.62142857142857,349.05,2019-10-15,20:50:00,Credit card,279.24,4.761904762,69.81,7.455,96.0785,19.7633,Tuesday,October,42,20
284-34-9626,B,C1250,Mandalay,Normal,Female,Health and beauty,77.04,4,15.408,308.16,2019-12-18,10:39:00,Credit card,231.12,4.761904762,77.04,8.64,96.0891,21.9588,Wednesday,December,51,10
437-58-8131,B,C1273,Mandalay,Normal,Female,Health and beauty,73.52,3,11.028,220.56,2019-08-08,13:41:00,Ewallet,147.04,4.761904762,73.52,5.52,96.0891,21.9588,Thursday,August,32,13
286-43-6208,C,C1376,Naypyitaw,Normal,Female,Health and beauty,87.8,11,48.29,965.8,2019-10-29,19:08:00,Cash,790.2,4.761904762,175.6,9.66,96.0785,19.7633,Tuesday,October,44,19
641-43-2399,B,C1212,Mandalay,Normal,Male,Health and beauty,25.55,6,7.665,153.3,2019-11-04,20:23:00,Ewallet,102.2,4.761904762,51.1,6.84,96.0891,21.9588,Monday,November,45,20
831-07-6050,A,C1624,Yangon,Normal,Male,Health and beauty,32.71,5,8.1775,163.55,2019-11-08,11:30:00,Credit card,155.7619047619048,4.761904762,7.788095238095238,9.9,96.1735,16.8409,Friday,November,45,11
556-86-3144,C,C1386,Naypyitaw,Member,Female,Health and beauty,74.29,1,3.7145,74.29,2019-04-23,19:30:00,Cash,70.75238095238096,4.761904762,3.537619047619048,5.25,96.0785,19.7633,Tuesday,April,17,19
848-24-9445,C,C1389,Naypyitaw,Member,Male,Health and beauty,43.7,3,6.555,131.1,2019-11-05,18:03:00,Cash,87.4,4.761904762,43.7,5.145,96.0785,19.7633,Tuesday,November,45,18
856-22-8149,A,C1808,Yangon,Normal,Female,Health and beauty,25.29,1,1.2645,25.29,2019-12-30,10:13:00,Ewallet,24.085714285714285,4.761904762,1.2042857142857142,6.1,96.1735,16.8409,Monday,December,1,10
699-01-4164,C,C1314,Naypyitaw,Normal,Male,Health and beauty,41.5,5,10.375,207.5,2019-06-21,19:58:00,Credit card,166.0,4.761904762,41.5,8.61,96.0785,19.7633,Friday,June,25,19
420-11-4919,C,C1474,Naypyitaw,Normal,Female,Health and beauty,71.39,6,21.417,428.34,2019-02-23,19:57:00,Credit card,356.95,4.761904762,71.39,5.775,96.0785,19.7633,Saturday,February,8,19
606-80-4905,C,C1427,Naypyitaw,Normal,Female,Health and beauty,19.15,7,6.7025,134.05,2019-05-14,10:01:00,Credit card,114.9,4.761904762,19.15,7.14,96.0785,19.7633,Tuesday,May,20,10
542-41-0513,B,C1222,Mandalay,Normal,Female,Health and beauty,57.49,6,17.247,344.94,2019-11-15,11:57:00,Cash,229.96,4.761904762,114.98,7.92,96.0891,21.9588,Friday,November,46,11
426-39-2418,C,C1304,Naypyitaw,Normal,Male,Health and beauty,61.41,8,24.564,491.28,2019-02-15,10:02:00,Cash,429.87,4.761904762,61.41,10.0,96.0785,19.7633,Friday,February,7,10
875-46-5808,B,C1216,Mandalay,Member,Male,Health and beauty,25.9,20,25.9,518.0,2019-06-04,14:51:00,Ewallet,259.0,4.761904762,259.0,10.0,96.0891,21.9588,Tuesday,June,23,14
394-43-4238,B,C1212,Mandalay,Member,Male,Health and beauty,17.77,10,8.885,177.7,2019-09-05,12:42:00,Credit card,88.85,4.761904762,88.85,6.48,96.0891,21.9588,Thursday,September,36,12
749-24-1565,A,C1757,Yangon,Normal,Female,Health and beauty,23.03,9,10.3635,207.27,2019-08-02,12:02:00,Ewallet,197.4,4.761904762,9.870000000000001,7.9,96.1735,16.8409,Friday,August,31,12
672-51-8681,C,C1320,Naypyitaw,Member,Female,Health and beauty,66.65,15,47.607142857142854,999.75,2019-02-20,18:19:00,Credit card,599.85,4.761904762,399.9,10.0,96.0785,19.7633,Wednesday,February,8,18
263-87-5680,C,C1431,Naypyitaw,Member,Female,Health and beauty,28.53,17,23.095714285714287,485.01,2019-01-09,17:38:00,Ewallet,285.3,4.761904762,199.71,8.19,96.0785,19.7633,Wednesday,January,2,17
573-58-9734,B,C1235,Mandalay,Normal,Female,Health and beauty,30.37,4,5.784761904761904,121.48,2019-03-07,13:41:00,Ewallet,91.11,4.761904762,30.37,6.12,96.0891,21.9588,Thursday,March,10,13
817-69-8206,B,C1280,Mandalay,Normal,Female,Health and beauty,99.73,13,61.73761904761905,1296.49,2019-03-28,19:42:00,Credit card,897.57,4.761904762,398.92,7.8,96.0891,21.9588,Thursday,March,13,19
888-02-0338,A,C1647,Yangon,Normal,Male,Health and beauty,26.23,9,11.241428571428571,236.07,2019-03-30,20:24:00,Ewallet,224.82857142857142,4.761904762,11.241428571428571,5.9,96.1735,16.8409,Saturday,March,13,20
677-11-0152,C,C1473,Naypyitaw,Normal,Female,Health and beauty,93.26,11,51.293,1025.86,2019-09-03,18:08:00,Cash,839.34,4.761904762,186.52,9.24,96.0785,19.7633,Tuesday,September,36,18
142-63-6033,B,C1281,Mandalay,Normal,Male,Health and beauty,92.36,7,32.326,646.52,2019-08-03,19:17:00,Ewallet,461.8,4.761904762,184.72,5.88,96.0891,21.9588,Saturday,August,31,19
656-16-1063,B,C1294,Mandalay,Normal,Male,Health and beauty,46.42,4,9.284,185.68,2019-09-05,13:24:00,Credit card,139.26,4.761904762,46.42,5.28,96.0891,21.9588,Thursday,September,36,13
891-58-8335,B,C1282,Mandalay,Member,Female,Health and beauty,29.61,14,20.727,414.54,2019-02-12,15:53:00,Cash,207.27,4.761904762,207.27,7.8,96.0891,21.9588,Tuesday,February,7,15
802-43-8934,A,C1654,Yangon,Normal,Male,Health and beauty,18.28,1,0.914,18.28,2019-11-02,15:05:00,Credit card,17.409523809523808,4.761904762,0.8704761904761905,8.3,96.1735,16.8409,Saturday,November,44,15
560-30-5617,B,C1283,Mandalay,Normal,Female,Health and beauty,24.77,7,8.6695,173.39,2019-07-30,18:27:00,Cash,123.85,4.761904762,49.54,10.0,96.0891,21.9588,Tuesday,July,31,18
319-74-2561,A,C1693,Yangon,Member,Female,Health and beauty,94.64,4,18.928,378.56,2019-10-24,16:55:00,Cash,283.92,4.761904762,94.64,5.5,96.1735,16.8409,Thursday,October,43,16
549-03-9315,B,C1287,Mandalay,Normal,Male,Health and beauty,94.87,11,52.1785,1043.57,2019-02-27,12:58:00,Ewallet,758.96,4.761904762,284.61,10.0,96.0891,21.9588,Wednesday,February,9,12
790-29-1172,B,C1223,Mandalay,Normal,Female,Health and beauty,57.34,4,11.468,229.36,2019-01-09,18:59:00,Credit card,172.02,4.761904762,57.34,9.48,96.0891,21.9588,Wednesday,January,2,18
239-36-3640,B,C1208,Mandalay,Normal,Male,Health and beauty,45.35,8,18.14,362.8,2019-08-03,13:44:00,Ewallet,272.1,4.761904762,90.7,7.32,96.0891,21.9588,Saturday,August,31,13
468-01-2051,B,C1221,Mandalay,Normal,Male,Health and beauty,62.08,10,31.04,620.8,2019-09-14,13:46:00,Ewallet,434.56,4.761904762,186.24,6.48,96.0891,21.9588,Saturday,September,37,13
389-25-3394,C,C1452,Naypyitaw,Normal,Male,Health and beauty,11.81,6,3.543,70.86,2019-09-26,18:06:00,Cash,59.05,4.761904762,11.81,9.87,96.0785,19.7633,Thursday,September,39,18
279-62-1445,C,C1499,Naypyitaw,Member,Female,Health and beauty,12.54,1,0.627,12.54,2019-11-18,12:38:00,Cash,11.942857142857143,4.761904762,0.5971428571428571,8.61,96.0785,19.7633,Monday,November,47,12
213-72-6612,A,C1664,Yangon,Normal,Male,Health and beauty,43.25,2,4.325,86.5,2019-07-14,15:56:00,Cash,82.38095238095238,4.761904762,4.119047619047619,6.2,96.1735,16.8409,Sunday,July,28,15
746-68-6593,C,C1497,Naypyitaw,Member,Female,Health and beauty,87.16,3,13.074,261.48,2019-11-16,14:29:00,Credit card,174.32,4.761904762,87.16,10.0,96.0785,19.7633,Saturday,November,46,14
836-82-5858,B,C1283,Mandalay,Member,Male,Health and beauty,69.37,18,62.433,1248.66,2019-08-12,19:14:00,Ewallet,624.33,4.761904762,624.33,4.8,96.0891,21.9588,Monday,August,33,19
583-72-1480,C,C1393,Naypyitaw,Member,Male,Health and beauty,37.06,7,12.971,259.42,2019-10-16,16:24:00,Ewallet,148.24,4.761904762,111.18,7.455,96.0785,19.7633,Wednesday,October,42,16
466-61-5506,B,C1211,Mandalay,Member,Female,Health and beauty,90.7,11,49.885,997.7,2019-06-17,10:52:00,Cash,544.2,4.761904762,453.5,7.455,96.0891,21.9588,Monday,June,25,10
721-86-6247,A,C1770,Yangon,Normal,Female,Health and beauty,63.42,8,25.368,507.36,2019-07-15,12:55:00,Ewallet,483.2,4.761904762,24.16,7.455,96.1735,16.8409,Monday,July,29,12
289-65-5721,B,C1212,Mandalay,Normal,Female,Health and beauty,81.37,3,12.2055,244.11,2019-02-18,19:28:00,Cash,162.74,4.761904762,81.37,7.455,96.0891,21.9588,Monday,February,8,19
545-46-3100,B,C1263,Mandalay,Member,Female,Health and beauty,10.59,6,3.177,63.54,2019-11-19,13:52:00,Credit card,31.77,4.761904762,31.77,7.455,96.0891,21.9588,Tuesday,November,47,13
418-02-5978,B,C1277,Mandalay,Normal,Female,Health and beauty,84.09,13,54.6585,1093.17,2019-11-23,10:54:00,Cash,756.81,4.761904762,336.36,7.455,96.0891,21.9588,Saturday,November,47,10
269-04-5750,B,C1232,Mandalay,Member,Male,Health and beauty,73.82,8,29.528,590.56,2019-12-14,18:31:00,Cash,295.28,4.761904762,295.28,7.455,96.0891,21.9588,Saturday,December,50,18
157-13-5295,A,C1776,Yangon,Normal,Male,Health and beauty,51.94,10,24.733333333333334,519.4,2019-01-19,18:24:00,Ewallet,494.6666666666667,4.761904762,24.733333333333334,7.455,96.1735,16.8409,Saturday,January,3,18
645-78-8093,A,C1816,Yangon,Normal,Female,Health and beauty,93.14,2,8.87047619047619,186.28,2019-02-15,18:09:00,Ewallet,177.40952380952382,4.761904762,8.87047619047619,7.455,96.1735,16.8409,Friday,February,7,18
211-30-9270,C,C1373,Naypyitaw,Normal,Male,Health and beauty,17.41,6,4.974285714285714,104.46,2019-04-15,15:16:00,Credit card,87.05,4.761904762,17.41,7.455,96.0785,19.7633,Monday,April,16,15
755-12-3214,C,C1440,Naypyitaw,Normal,Female,Health and beauty,44.22,6,13.266,265.32,2019-04-14,17:07:00,Credit card,221.1,4.761904762,44.22,7.455,96.0785,19.7633,Sunday,April,15,17
